country_id,country_value,country_iso_code,indicator,date,value,type_of_indicator
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2002,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2001,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2000,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2023,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2022,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2021,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2020,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2019,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2018,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2017,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2016,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2015,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2014,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2013,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2012,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2011,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2010,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2009,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2008,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2007,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2006,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2005,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2004,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2003,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2002,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2001,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2000,,imf_credit
SV,El Salvador,SLV,DT.DOD.DECT.CD,2023,22861743174.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2022,21188282065.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2021,20341989714.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2020,18485326634.2,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2019,17368634891.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2018,16686606483.9,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2017,17192280768.2,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2016,16582870003.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2015,15604154313.2,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2014,15173875769.4,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2013,14131937323.3,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2012,13548206071.0,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2011,12729163388.5,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2010,11495710496.5,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2009,10405779193.0,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2008,10688436435.5,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2007,9864898765.1,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2006,10004564795.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2005,9621574748.3,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2004,9147790266.4,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2003,8616503266.2,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2002,6114021552.3,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2001,5344553477.7,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2000,4535064825.0,total_external_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2023,19071665980.4,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2022,17853107507.9,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2021,17067529700.0,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2020,15964545474.2,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2019,14909718381.4,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2018,14388304089.4,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2017,14915643611.9,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2016,13829728051.1,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2015,13359567944.4,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2014,12918551364.6,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2013,12026674679.5,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2012,11770120834.6,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2011,11255025415.6,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2010,10407600802.3,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2009,9285740597.2,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2008,9107602789.5,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2007,8533379218.8,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2006,8677817361.6,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2005,7729550437.3,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2004,7329188311.5,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2003,6959376305.7,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2002,4916053945.1,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2001,3406154078.7,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2000,2857511618.6,long_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2023,2911988000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2022,2368616000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2021,2257970000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2020,1871210000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2019,2232400000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2018,2070481000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2017,2043354000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2016,2532931000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2015,2017594000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2014,2018000000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2013,1853000000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2012,1526327000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2011,1222650000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2010,835842000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2009,863240000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2008,1542350000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2007,1292037000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2006,1289160000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2005,1856314000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2004,1779800000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2003,1620000000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2002,1164000000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2001,1907000000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DSTC.CD,2000,1645000000.0,short_term_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2023,12650019980.4,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2022,12144112507.9,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2021,11560019700.0,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2020,10797093474.2,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2019,9826484381.4,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2018,9467349089.4,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2017,9501692611.9,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2016,8726575051.1,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2015,8637802944.4,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2014,8695997364.6,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2013,7867735679.5,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2012,7884971834.6,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2011,7271621415.6,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2010,6838561802.3,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2009,6147030597.2,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2008,5791445789.5,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2007,5454044218.8,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2006,5388629361.6,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2005,5107176437.3,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2004,5566959311.5,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2003,5376026305.7,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2002,4788464945.1,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2001,3249665078.7,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPPG.CD,2000,2746022618.6,public_guaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2023,6421646000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2022,5708995000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2021,5507510000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2020,5167452000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2019,5083234000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2018,4920955000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2017,5413951000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2016,5103153000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2015,4721765000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2014,4222554000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2013,4158939000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2012,3885149000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2011,3983404000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2010,3569039000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2009,3138710000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2008,3316157000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2007,3079335000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2006,3289188000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2005,2622374000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2004,1762229000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2003,1583350000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2002,127589000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2001,156489000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DPNG.CD,2000,111489000.0,private_nonguaranteed_debt
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2023,878089194.2,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2022,966558557.7,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2021,1016490014.6,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2020,649571160.0,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2019,226516510.2,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2018,227821394.5,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2017,233283156.3,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2016,220210952.5,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2015,226992368.8,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2014,237324404.8,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2013,252262643.8,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2012,251758236.4,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2011,251487972.9,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2010,252267694.2,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2009,256798595.8,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2008,38483646.0,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2007,39482546.3,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2006,37587434.0,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2005,35710311.0,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2004,38801954.9,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2003,37126960.5,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2002,33967607.2,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2001,31399399.0,imf_credit
SV,El Salvador,SLV,DT.DOD.DIMF.CD,2000,32553206.4,imf_credit
GT,Guatemala,GTM,DT.DOD.DECT.CD,2023,25662103251.6,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2022,25269486615.2,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2021,26313444120.1,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2020,24357414712.1,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2019,24596433139.3,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2018,24274929980.6,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2017,23264893723.8,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2016,21129829604.4,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2015,20378217942.1,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2014,19511836131.6,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2013,17484024750.5,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2012,15367094881.6,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2011,16281345423.5,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2010,15043073564.1,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2009,14824423718.0,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2008,13823078747.7,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2007,12678187392.3,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2006,10946171835.0,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2005,9506426234.1,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2004,8094354233.7,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2003,5157578025.6,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2002,4527094223.8,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2001,4381821175.1,total_external_debt
GT,Guatemala,GTM,DT.DOD.DECT.CD,2000,3948027445.6,total_external_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2023,24652037265.1,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2022,24153202827.9,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2021,24093737571.5,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2020,22680548934.3,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2019,22980408268.6,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2018,22396804655.7,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2017,21936469490.9,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2016,19939338566.3,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2015,19255709426.0,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2014,18269555265.1,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2013,16229221977.6,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2012,14131906744.6,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2011,13707892787.9,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2010,13148664592.1,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2009,13283457547.7,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2008,11629447154.6,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2007,10630449232.8,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2006,9430533051.8,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2005,8013923899.0,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2004,6435427022.9,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2003,3546740347.9,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2002,3256918429.2,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2001,3108067402.2,long_term_debt
GT,Guatemala,GTM,DT.DOD.DLXF.CD,2000,2739942630.0,long_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2023,189360000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2022,302200000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2021,1363568000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2020,1387500000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2019,1338200000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2018,1598700000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2017,1042300000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2016,920400000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2015,844100000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2014,951200000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2013,945400000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2012,926404020.5,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2011,2265000000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2010,1585000000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2009,1226000000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2008,2151000000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2007,2004000000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2006,1474000000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2005,1452943000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2004,1615943000.0,short_term_debt
GT,Guatemala,GTM,DT.DOD.DSTC.CD,2003,1569709000.0,short_term_debt
