country_id,country_value,country_iso_code,indicator,date,value,type_of_indicator
NI,Nicaragua,NIC,DT.DOD.DECT.CD,2004,5096750020.7,total_external_debt
NI,Nicaragua,NIC,DT.DOD.DECT.CD,2003,6854198401.8,total_external_debt
NI,Nicaragua,NIC,DT.DOD.DECT.CD,2002,6440411044.0,total_external_debt
NI,Nicaragua,NIC,DT.DOD.DECT.CD,2001,6387014039.0,total_external_debt
NI,Nicaragua,NIC,DT.DOD.DECT.CD,2000,6822420902.0,total_external_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2023,13654736764.2,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2022,13317682818.6,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2021,13039841833.4,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2020,12429767655.0,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2019,12296192479.9,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2018,11445663264.0,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2017,11078045900.7,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2016,10572011387.9,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2015,9968833017.8,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2014,9149231642.7,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2013,8210056700.8,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2012,7089039671.5,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2011,6111992058.0,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2010,5256120419.5,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2009,4575807919.9,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2008,3427153618.2,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2007,2841622324.9,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2006,3480802165.9,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2005,4242451412.7,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2004,4321764207.8,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2003,6014732348.2,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2002,5683378253.2,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2001,5529731882.3,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DLXF.CD,2000,5716400669.3,long_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2023,1029859000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2022,1143339000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2021,1079812000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2020,1041566000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2019,1205429000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2018,1375690000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2017,1444479000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2016,1419011000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2015,1280765000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2014,1512409000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2013,1700669000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2012,1705029000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2011,1453198000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2010,1402177000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2009,1002013000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2008,1149857000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2007,1156553874.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2006,617337254.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2005,540211000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2004,497011000.0,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2003,597278205.1,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2002,556131082.3,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2001,675291315.2,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DSTC.CD,2000,912125075.3,short_term_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2023,7081338764.2,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2022,6718853818.6,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2021,6407474833.4,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2020,5903257655.0,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2019,5427522479.9,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2018,5107768264.0,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2017,4709922900.7,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2016,4218363387.9,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2015,3962270017.8,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2014,3584060642.7,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2013,3314825700.8,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2012,3075045671.5,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2011,2867052058.0,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2010,2704384419.5,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2009,2526915919.9,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2008,2259376618.2,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2007,2179638324.9,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2006,3248317165.9,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2005,3950765412.7,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2004,4044247207.8,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2003,5805945348.2,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2002,5502699253.2,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2001,5389744882.3,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPPG.CD,2000,5435148669.3,public_guaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2023,6573398000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2022,6598829000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2021,6632367000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2020,6526510000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2019,6868670000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2018,6337895000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2017,6368123000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2016,6353648000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2015,6006563000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2014,5565171000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2013,4895231000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2012,4013994000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2011,3244940000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2010,2551736000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2009,2048892000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2008,1167777000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2007,661984000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2006,232485000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2005,291686000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2004,277517000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2003,208787000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2002,180679000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2001,139987000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DPNG.CD,2000,281252000.0,private_nonguaranteed_debt
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2023,675853972.6,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2022,670400570.7,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2021,705032799.5,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2020,369008303.2,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2019,181133557.5,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2018,195445157.6,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2017,218957790.1,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2016,227659894.8,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2015,263629699.6,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2014,303411646.1,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2013,344709944.2,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2012,360521057.4,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2011,372962752.7,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2010,359170027.1,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2009,345554536.2,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2008,141031742.0,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2007,115615830.8,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2006,92164057.2,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2005,228631746.3,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2004,277974812.9,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2003,242187848.5,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2002,200901708.5,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2001,181990841.5,imf_credit
NI,Nicaragua,NIC,DT.DOD.DIMF.CD,2000,193895157.4,imf_credit
PA,Panama,PAN,DT.DOD.DECT.CD,2023,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2022,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2021,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2020,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2019,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2018,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2017,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2016,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2015,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2014,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2013,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2012,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2011,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2010,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2009,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2008,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2007,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2006,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2005,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2004,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2003,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2002,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2001,,total_external_debt
PA,Panama,PAN,DT.DOD.DECT.CD,2000,,total_external_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2023,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2022,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2021,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2020,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2019,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2018,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2017,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2016,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2015,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2014,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2013,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2012,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2011,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2010,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2009,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2008,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2007,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2006,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2005,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2004,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2003,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2002,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2001,,long_term_debt
PA,Panama,PAN,DT.DOD.DLXF.CD,2000,,long_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2023,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2022,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2021,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2020,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2019,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2018,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2017,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2016,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2015,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2014,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2013,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2012,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2011,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2010,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2009,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2008,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2007,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2006,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2005,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2004,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2003,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2002,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2001,,short_term_debt
PA,Panama,PAN,DT.DOD.DSTC.CD,2000,,short_term_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2023,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2022,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2021,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2020,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2019,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2018,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2017,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2016,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2015,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2014,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2013,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2012,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2011,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2010,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2009,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2008,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2007,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2006,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2005,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2004,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2003,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2002,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2001,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPPG.CD,2000,,public_guaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2023,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2022,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2021,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2020,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2019,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2018,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2017,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2016,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2015,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2014,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2013,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2012,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2011,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2010,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2009,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2008,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2007,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2006,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2005,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2004,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2003,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2002,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2001,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DPNG.CD,2000,,private_nonguaranteed_debt
PA,Panama,PAN,DT.DOD.DIMF.CD,2023,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2022,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2021,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2020,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2019,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2018,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2017,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2016,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2015,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2014,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2013,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2012,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2011,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2010,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2009,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2008,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2007,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2006,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2005,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2004,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2003,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2002,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2001,,imf_credit
PA,Panama,PAN,DT.DOD.DIMF.CD,2000,,imf_credit
